#a_id,w_id,product title,amazon_price,walmart_price,brand,hard disk size,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a383,w732,Samsung NP930QAA-K01US Notebook 9 13.3 2 in 1 Laptop (Light Titan),1387.0,1178.22,Samsung,256.0,Windows 10,Intel,2,1.8,8.0,13.3
a387,w2346,Lenovo - 17.3 Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Platinum gray,528.08,499.99,Lenovo,1000.0,Windows 10,Intel,2,2.5,8.0,17.3
a387,w2497,Lenovo - 17.3 Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Platinum gray,528.08,825.17,Lenovo,1000.0,Windows 10,Intel,2,2.5,8.0,17.3
a389,w2275,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1549.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2416,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1629.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2951,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1349.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2952,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1349.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2984,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1399.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2985,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1399.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2986,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1399.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w2992,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1579.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3013,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1629.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3014,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1629.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3015,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1629.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3021,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1499.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3022,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1749.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3029,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1799.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3044,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1729.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3045,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1729.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3046,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1729.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3055,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1649.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3056,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1649.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3071,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1849.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3072,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1749.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3073,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1749.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3077,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1779.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3078,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1779.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3079,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1779.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3095,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1749.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3105,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1799.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3106,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1799.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3115,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1829.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3116,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1899.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3117,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1899.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3121,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1849.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3122,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1849.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3134,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1749.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3149,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1899.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3150,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1899.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3151,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1899.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3176,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3177,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3178,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3179,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3180,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3181,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1929.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3221,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3222,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3223,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3224,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3225,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3226,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1949.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3231,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,1779.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3286,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3287,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3288,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3289,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3290,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2099.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3335,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2199.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3336,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2199.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3337,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,2199.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a389,w3438,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook - Windows 10 Pro - Intel Core i7-6600U 512GB SSD 16GB RAM 14 WQHD IPS (2560x1440) Display Fingerprint Reader AC WiFi Intel HD Graphics 520,1949.14,3149.14,Lenovo,512.0,Windows 10,Intel,2,3.4,16.0,14.0
a390,w257,HP X2 Detachable Intel Atom X5-Z8350 2GB RAM 32GB eMMC with Windows 10 (10-p010nr),259.0,169.99,HP,32.0,Windows 10,Intel,4,1.44,2.0,10.1
a391,w1693,HP Pavilion 15-au010wm 15.6 Inch Laptop (Intel Core i7-6500U 2.5GHz 12 GB DDR4-2133 SDRAM 1 TB 5400 rpm SATA Hard Drive Windows 10) Silver,615.89,539.0,HP,1000.0,Windows 10,Intel,2,2.5,8.0,15.6
a392,w735,LG gram Thin and Light Laptop - 15.6 Full HD IPS Display Intel Core i5 (8th Gen) 8GB RAM 256GB SSD Back-lit Keyboard - Dark Silver – 15Z980-U.AAS5U1,1246.99,967.0,LG,256.0,Windows 10,1.6 GHz,4,1.6,8.0,15.6
a393,w2702,Lenovo ThinkPad E470 Laptop with Intel Core i5-6200U Processor 4GB DDR4 RAM 500GB HDD & Windows 7 Pro - 14 - Black - 20H10069US,532.49,570.7,Lenovo,500.0,Windows 7,Intel,1,2.3,4.0,14.0
a4,w1755,ASUS Chromebook C202SA-YS02 11.6 Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB 16GB eMMC Dark Blue Silver),224.99,224.99,Asus,16.0,Chrome,Intel,2,1.6,4.0,11.6
a4,w1958,ASUS Chromebook C202SA-YS02 11.6 Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB 16GB eMMC Dark Blue Silver),224.99,539.21,Asus,16.0,Chrome,Intel,2,1.6,4.0,11.6
a4,w21,ASUS Chromebook C202SA-YS02 11.6 Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB 16GB eMMC Dark Blue Silver),224.99,299.0,Asus,16.0,Chrome,Intel,2,1.6,4.0,11.6
a41,w2192,ASUS FX503VD 15.6” FHD Powerful Gaming Laptop Intel Core i7-7700HQ Quad-Core 2.8GHz (Turbo up to 3.8GHz) Processor 4GB GTX 1050 128GB SSD + 1TB HDD 8GB DDR4 Windows 10 Home,849.0,1099.0,Asus,1000.0,Windows 10,Intel,4,2.8,8.0,15.6
a414,w1694,Samsung Chromebook 3 XE500C13-K02US 4 GB RAM 16GB eMMC 11.6 Inch Laptop (Black),214.95,194.99,Samsung,16.0,Chrome,Intel,1,2.16,4.0,11.6
a416,w1420,CUK MSI GS63VR Stealth Pro VR Ready Gamer Notebook (Intel i7-7700HQ 32GB RAM 512GB NVMe SSD + 2TB HDD 15.6 Full HD 120Hz 3ms NVIDIA GTX Max-Q 1070 8GB Window 10) Gaming Laptop Computer,2229.99,1799.0,MSI,2512.0,Windows 10,Intel,4,2.8,32.0,15.6
a419,w1381,Alienware AW13R2-8344SLV 13-Inch QHD+ Touchscreen Laptop (6th Generation Intel Core i7 16 GB RAM 256 GB SSD NVIDIA GeForce GTX 960MWindows 10 Home) Silver,1079.95,1417.5,Alienware,256.0,Windows 10,Intel,2,2.5,16.0,13.0
a419,w1410,Alienware AW13R2-8344SLV 13-Inch QHD+ Touchscreen Laptop (6th Generation Intel Core i7 16 GB RAM 256 GB SSD NVIDIA GeForce GTX 960MWindows 10 Home) Silver,1079.95,1599.0,Alienware,256.0,Windows 10,Intel,2,2.5,16.0,13.0
a421,w56,Microsoft Surface Book 512GB with Performance Base (13.5 Inch Touchscreen 2.6GHz Intel Core i7 16GB RAM) Version,2190.99,2118.99,Microsoft,512.0,Windows 10,Intel,2,2.6,16.0,13.3
a425,w738,Dell XPS9360-7710SLV-PUS 13.3 Laptop (7th Gen Core i7 (up to 3.8 GHz) 8GB 256GB SSD Intel Iris Plus Graphics Silver,1170.99,1549.11,Dell,256.0,Windows 10,Intel,2,3.8,8.0,13.3
a425,w766,Dell XPS9360-7710SLV-PUS 13.3 Laptop (7th Gen Core i7 (up to 3.8 GHz) 8GB 256GB SSD Intel Iris Plus Graphics Silver,1170.99,1299.0,Dell,256.0,Windows 10,Intel,2,3.8,8.0,13.3
a425,w848,Dell XPS9360-7710SLV-PUS 13.3 Laptop (7th Gen Core i7 (up to 3.8 GHz) 8GB 256GB SSD Intel Iris Plus Graphics Silver,1170.99,848.43,Dell,256.0,Windows 10,Intel,2,3.8,8.0,13.3
a425,w977,Dell XPS9360-7710SLV-PUS 13.3 Laptop (7th Gen Core i7 (up to 3.8 GHz) 8GB 256GB SSD Intel Iris Plus Graphics Silver,1170.99,1489.99,Dell,256.0,Windows 10,Intel,2,3.8,8.0,13.3
a427,w2306,HP 17.3 HD+ Notebook (2018 New) Intel Core i3-7100U Processor 2.4 GHz 8GB Memory 2TB Hard Drive Optical Drive HD Webcam Backlit Keyboard Windows 10 Home Marine Blue,585.0,529.0,HP,2000.0,Windows 10,Intel,2,2.4,8.0,17.3
a432,w72,Dell Inspiron 13 2-in-1 Laptop: Core i7-8550U 256GB SSD 8GB RAM 13.3 Full HD Touch Display Windows 10,755.88,179.0,Dell,256.0,Windows 10,Intel,4,4.0,12.0,13.3
a435,w1352,Dell Inspiron 7000 i7559 15.6 UHD (3840x2160) 4K TouchScreen Gaming Laptop: Intel Quad-Core i7-6700HQ | 16GB RAM | NVIDIA GTX 960M 4GB | 1TB + 128GB SSD | Backlit Keyboard | Windows 10 - Grey,945.0,1098.0,Dell,1000.0,Windows 10,Intel,4,2.6,16.0,15.6
a435,w765,Dell Inspiron 7000 i7559 15.6 UHD (3840x2160) 4K TouchScreen Gaming Laptop: Intel Quad-Core i7-6700HQ | 16GB RAM | NVIDIA GTX 960M 4GB | 1TB + 128GB SSD | Backlit Keyboard | Windows 10 - Grey,945.0,1098.0,Dell,1000.0,Windows 10,Intel,4,2.6,16.0,15.6
a435,w78,Dell Inspiron 7000 i7559 15.6 UHD (3840x2160) 4K TouchScreen Gaming Laptop: Intel Quad-Core i7-6700HQ | 16GB RAM | NVIDIA GTX 960M 4GB | 1TB + 128GB SSD | Backlit Keyboard | Windows 10 - Grey,945.0,804.41,Dell,1000.0,Windows 10,Intel,4,2.6,16.0,15.6
a436,w2614,Lenovo Flex 5 15.6-Inch 2-in-1 Laptop (Intel Core i5-7200U 8 GB RAM 1TB HDD Windows 10) 80XB0001US,635.0,849.64,Lenovo,1000.0,WINDOWS 10,Intel,2,2.5,8.0,15.6
a438,w1696,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,183.99,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w1740,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,568.91,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w1773,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,294.97,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w1808,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,145.23,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w1827,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,278.45,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w695,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,349.99,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a438,w709,Acer NX.G85AA.003 Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron 2GB 16GB SSD,159.99,516.04,Acer,16.0,Chrome,Intel,2,2.16,2.0,11.6
a44,w1839,Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor2 GB RAM16 GB Solid State DriveChrome) White,184.99,178.0,Acer,16.0,Chrome,Intel,1,2.16,2.0,11.6
a44,w1859,Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor2 GB RAM16 GB Solid State DriveChrome) White,184.99,179.99,Acer,16.0,Chrome,Intel,1,2.16,2.0,11.6
