id,left_id,left_model,left_extended_title,right_id,right_model,right_extended_title
5779,a2840,hp 15 touch,hp 15.6 hd touchscreen latest intel core i5 7200u 2.5ghz 12gb ddr4 1tb hdd hdmi supermulti hd windows 10 noble ,w1176,,hp 15.6 touchscreen pc 2017 7th gen intel core i3 7100u 2.4ghz 8gb ddr4 1tb hdd supermulti windows 10 
5780,a2841,,2018 hp envy x360 2 1 convertible 15.6 full hd touchscreen pc intel core i7 8550u quad core 12gb ddr4 1tb hdd ethernet windows 10 ,w107,15 aq267cl,hp envy x360 convertible 2 1 full hd ips 15.6 touchscreen intel core i7 8550u 12gb 1tb 15 aq267cl microsoft windows
5781,a2842,7568,dell inspiron 2 1 15.6 touch intel core i5 8gb 500gb 7568 windows 10,w687,,dell inspiron 15.6 touch intel core i5 8gb 1tb windows 10
5782,a2845,hp,2018 hp 15.6 quad core amd e2 7110 apu 1.8ghz 4gb 256gb ssd amd radeon r2 hd super windows 10 ,w2289,,premium hp 15.6 quad core amd e2 7110 apu 1.8ghz 4gb 500gb hdd amd radeon r2 hd super windows 10 
5783,a285,4k7hn,dell 4k7hn latitude 5480 14 hd intel core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w2265,lati35802t78m,dell latitude 3580 15.6 hd intel core i5 7200u 8gb ddr4 128gb solid state windows 10 lati35802t78m
5784,a285,4k7hn,dell 4k7hn latitude 5480 14 hd intel core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w2472,lati3480xpmm1,dell latitude 3480 14 hd intel core i5 7200u 8gb ddr4 500gb windows 10 lati3480xpmm1
5785,a2851,gf622025,msi gf62 7re 2025 gf622025 15.6 windows 10,w1833,gf622025,msi gf622025 15.6 i7 7700hq quad core 16gb 1tb gtx 1050 ti gf622025 microsoft windows windows
5786,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w1176,,hp 15.6 touchscreen pc 2017 7th gen intel core i3 7100u 2.4ghz 8gb ddr4 1tb hdd supermulti windows 10 
5787,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w653,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
5788,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w711,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
5789,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w809,2017,2017 hp touchscreen 15.6 hd intel i3 7100u dual core 8gb 1tb hdd hdmi windows 10 
5790,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w958,2018,2018 hp 15.6 hd touchscreen intel dual core i5 7200u 3.1ghz 8gb ddr4 1tb hdd hdmi hd 620 dts studio sound windows 10 
5791,a2852,hp 15 touch i5 8gb 1tb,hp 15.6 hd touchscreen 2017 intel dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd hdmi windows 10 hp 15 touch i5 8gb 1tb,w997,,dell inspiron 15.6 touchscreen hd intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
5792,a286,envy 17t touch quad dual drive,hp envy 17t touch quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 256gb nvme ssd nvidia geforce 4gb gddr5 17.3 fhd ips wled windows 10 bang & olufsen power pc dual drive,w1030,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 16gb 1tb hdd 128 gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
5793,a286,envy 17t touch quad dual drive,hp envy 17t touch quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 256gb nvme ssd nvidia geforce 4gb gddr5 17.3 fhd ips wled windows 10 bang & olufsen power pc dual drive,w760,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 8 gb 1tb hdd 128 gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
5794,a286,envy 17t touch quad dual drive,hp envy 17t touch quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 256gb nvme ssd nvidia geforce 4gb gddr5 17.3 fhd ips wled windows 10 bang & olufsen power pc dual drive,w804,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 32gb 1tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
5795,a286,envy 17t touch quad dual drive,hp envy 17t touch quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 256gb nvme ssd nvidia geforce 4gb gddr5 17.3 fhd ips wled windows 10 bang & olufsen power pc dual drive,w813,hp envy 15t fhd touch,newest hp envy 15t pc full hd touchscreen intel i7 32gb 1tb hdd 128 gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 
5796,a2860,t8tjg,dell xps 15 9560 4k uhd intel core i7 7700hq 16gb 512gb ssd nvidia gtx 1050 4gb gddr5 windows 10 t8tjg windows,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5797,a2865,aw17r4 2727slv,alienware 17 r4 aw17r4 17.3 fhd i7 6700hq 8gb gtx 1070 16gb 1tb hdd 128gb ssd aw17r4 2727slv windows,w2180,aw17r4 7345slv,dell alienware 17 r4 17.3 windows 10 intel core i7 7700hq 16gb 1tb aw17r4 7345slv
5798,a2865,aw17r4 2727slv,alienware 17 r4 aw17r4 17.3 fhd i7 6700hq 8gb gtx 1070 16gb 1tb hdd 128gb ssd aw17r4 2727slv windows,w4374,9343 2727slv,refurbished dell xps 13 9343 2727slv 13.3 full hd intel core i5 broadwell 4gb 128gb ssd windows 8.1intel 9343 2727slv
5799,a2868,80ur0002us,lenovo n23 80ur0002us 11.6 intel celeron n3060 dual core 2 core 1.60 ghz unknown,w2497,80xm0002us,lenovo 320 17ikb 17.3 core i7 7500u 16 gb 2 tb hdd 80xm0002us windows 10
5800,a2868,80ur0002us,lenovo n23 80ur0002us 11.6 intel celeron n3060 dual core 2 core 1.60 ghz unknown,w2638,80x50002us,lenovo 320s 15ikb 15.6 core i7 7500u 8 gb 1 tb hdd 80x50002us windows 10
5801,a2868,80ur0002us,lenovo n23 80ur0002us 11.6 intel celeron n3060 dual core 2 core 1.60 ghz unknown,w772,80ur0006us,lenovo n23 11.6 celeron n3060 4 gb 128 gb ssd 80ur0006us windows 10
5802,a287,t8tjg,hp 15.6 hd touchscreen pc intel core i5 7200u 8gb 2tb hdd 128gb ssd hdmi rw windows 10 t8tjg,w1177,,hp pavilion pc intel core i3 7100u 8gb ddr4 1tb hdd 15.6 hd touchscreen windows 10 
5803,a287,t8tjg,hp 15.6 hd touchscreen pc intel core i5 7200u 8gb 2tb hdd 128gb ssd hdmi rw windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5804,a287,t8tjg,hp 15.6 hd touchscreen pc intel core i5 7200u 8gb 2tb hdd 128gb ssd hdmi rw windows 10 t8tjg,w953,,hp pavilion pc intel core i3 7100u 8gb ddr4 1tb hdd 15.6 hd touchscreen windows 10 
5805,a2872,i5378 5896gry,dell i5378 5896gry inspiron 13.3 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w1304,i5378 4314gry,dell inspiron i53784314gry 13.3 touchscreen windows 10 intel core i5 7200u 8gb 256gb solid state i5378 4314gry
5806,a2872,i5378 5896gry,dell i5378 5896gry inspiron 13.3 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w1348,i5378 7171gry,dell inspiron i53787171gry 13.3 touchscreen windows 10 intel core i7 7500u 8gb 256gb solid state i5378 7171gry
5807,a2872,i5378 5896gry,dell i5378 5896gry inspiron 13.3 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w51,i5378 3031gry,dell inspiron 13 5000 i5378 3031gry intel core i3 7th gen 7100u 2.40 ghz 4 gb 1 tb hdd 13.3 touchscreen 1920 x 1080 2 1 windows 10 dell
5808,a2872,i5378 5896gry,dell i5378 5896gry inspiron 13.3 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w663,i5378 3340gry rf,manufacturer dell i5378 3340gry 13.3 touch intel i3 7100u 2.4ghz 4gb 1tb windows 10 i5378 3340gry rf microsoft
5809,a2872,i5378 5896gry,dell i5378 5896gry inspiron 13.3 fhd touch core i5 7200u 8gb ddr4 256gb solid state windows 10 ,w68,i5378 5896gry,dell inspiron 2 1 13.3 intel i5 7200u 8gb 256gb ssd i5378 5896gry windows 10 
5810,a2873,20hd0057us,thinkpad t470 14 core i7 7600u 8 gb 256 gb ssd lenovo 20hd0057us unknown,w2294,20hd004aus,lenovo thinkpad t470 14 core i5 7300u 8 gb 500 gb hdd 20hd004aus windows 10
5811,a2873,20hd0057us,thinkpad t470 14 core i7 7600u 8 gb 256 gb ssd lenovo 20hd0057us unknown,w3023,20hr0057us,lenovo thinkpad x1 carbon 14 core i7 7500u 8 gb 256 gb ssd 20hr0057us windows 10 
5812,a2875,t8tjg,dell i5368 10025gry 13.3 fhd touch 2 1 intel core i7 6500u 2.5ghz 8 gb 256 gb sdd windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5813,a2876,80ec000tus,lenovo z50 15.6 amd a10 8gb 1tb hdd amd radeon r5 windows 8 4.0 80ec000tus,w2046,80xa000tus,lenovo flex 5 14 2 1 windows 10 intel core i5 7200u dual core 8gb 1tb 80xa000tus
5814,a2878,,direkt tek dtlapy116 1 sl 11.6 4gb 32gb hb convertible touchscreen windows 10 ,w256,dtlapy116 1 sl,refurbished direkt tek dtlapy116 1 sl 11.6 4gb 32gb hb convertible touchscreen windows 10 microsoft
5815,a2879,,hidevolution asus rog strix gl553vd ds71 hid3 w ic diamond thermal compound on gpu – optimal temperatures fhd ips 15.6 i7 7700hq 2.8 3.8ghz 1050 256g ssd 1t hdd 16g windows,w1405,,hidevolution asus rog strix gl702vs rs71 hid1 w ic diamond thermal on gpu – optimal temps titanium 17.3 g sync i7 7700hq 2.8 3.8ghz fhd 120hz 1070 8g 1t hdd 16g windows 64 bit
5816,a2879,,hidevolution asus rog strix gl553vd ds71 hid3 w ic diamond thermal compound on gpu – optimal temperatures fhd ips 15.6 i7 7700hq 2.8 3.8ghz 1050 256g ssd 1t hdd 16g windows,w1406,,hidevolution msi gp72x leopard 622 hid1 17.3 i7 7700hq w ic diamond thermal compound on gpu – optimal temperatures fhd 1050ti 4gb 256g ssd 1t hdd 16g windows 64 bit
5817,a2879,,hidevolution asus rog strix gl553vd ds71 hid3 w ic diamond thermal compound on gpu – optimal temperatures fhd ips 15.6 i7 7700hq 2.8 3.8ghz 1050 256g ssd 1t hdd 16g windows,w1407,,hidevolution msi gp62x leopard 1045 hid1 15.6 i7 7700hq w ic diamond thermal compound on gpu – optimal temperatures fhd 1050ti 4gb 128g ssd 1t hdd 16g windows 64 bit
5818,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w161,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 12gb 1tb hdd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5819,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w338,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5820,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w352,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5821,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w369,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5822,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w383,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5823,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w395,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 16gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5824,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w400,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5825,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w422,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5826,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w441,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 1tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5827,a288,envy x360 15 quad 8th gen. 16g dual,hp envy x360 15 quad core 8th gen. intel i7 8550u 16gb ddr4 1tb 128gb nvme ssd intel uhd 620 ips micro edge windows 10 bang & olufsen ms ink 15.6 convertible 2 1 dual,w478,hp envy x360 15t fhd touch laptop,hp envy x360 convertible 15t fhd touch 2 1 tablet intel i7 32gb 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen win 10 envy 15t microsoft windows
5828,a2881,thinkpad p51s,lenovo thinkpad p51s windows 10 core i7 7500u 32gb 1tb ssd 15.6 fhd 1080p ips nvidia quadro m520m ac wi fi thinkpad,w2599,thinkpad,refurbished lenovo thinkpad t430 i5 2.6ghz 8gb 240ssd windows 10 64 cam 
5829,a2884,80xl03ccus,lenovo 80xl03ccus ideapad 320 15ibn intel i3 7100u 4gb 1tb hdd 15.6 windows home,w2109,80xl03cbus,lenovo ideapad 320 15ikb core i5 4gb 1tb 80xl03cbus windows 10
5830,a2884,80xl03ccus,lenovo 80xl03ccus ideapad 320 15ibn intel i3 7100u 4gb 1tb hdd 15.6 windows home,w2549,80xl03ccus,lenovo ideapad 320 15ikb core i3 4gb 1tb 80xl03ccus windows 10
5831,a2884,80xl03ccus,lenovo 80xl03ccus ideapad 320 15ibn intel i3 7100u 4gb 1tb hdd 15.6 windows home,w789,80xl03j1us,lenovo ideapad 320 15ikb 80xl 15.6 fhd i7 7500u 16gb 2tb win10 80xl03j1us microsoft windows windows
5832,a2887,dell inspiron 3000,2016 dell inspiron i3543 pc 15.6 hd touchscreen intel core i3 5005u 2.00 ghz 4gb ddr3l 1tb hdd hdmi maxxaudio windows 10 3000,w653,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
5833,a2887,dell inspiron 3000,2016 dell inspiron i3543 pc 15.6 hd touchscreen intel core i3 5005u 2.00 ghz 4gb ddr3l 1tb hdd hdmi maxxaudio windows 10 3000,w711,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
5834,a289,,lenovo ideapad 320 15.6 hd pc intel celeron n3350 dual core 4gb 1tb hdd 4.1 rw usb 3.0 windows 10 15.6 ,w1986,80xr00akus,lenovo ideapad 320 15.6 windows 10 intel celeron n3350 dual core 4gb 1tb 80xr00akus
5835,a289,,lenovo ideapad 320 15.6 hd pc intel celeron n3350 dual core 4gb 1tb hdd 4.1 rw usb 3.0 windows 10 15.6 ,w2002,80xr00agus,lenovo ideapad 320 15.6 windows 10 intel celeron n3350 dual core 4gb 1tb – platinum 80xr00agus
5836,a2895,gs63vr,cuk msi gs63vr stealth vr ready intel i7 7700hq 32gb 256gb nvme ssd 2tb hdd nvidia gtx max q 1070 8gb 15.6 full hd window 10 upgrade king windows home,w1420,gs63vr,msi gs63vr stealth 230 15.6 w 16gb 2tb hdd & 256gb ssd gs63vr windows 10 multi language 
5837,a2897,13 9350,dell xps xps9350 2007slv 13.3 touchscreen intel core i5 6200u 8 gb 128 gb solid state windows 10 machined dell 13 9350,w708,xps9350 4007slv,dell 13.3 xps xps9350 4007slv pc intel core i5 6200u 8gb touch 256gb solid state windows 10 
5838,a2898,t8tjg,dell inspiron 13 2 1 pc 8th gen intel core i7 8550u fhd touchscreen 256gb ssd 8gb waves maxxaudio window 10 t8tjg windows,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5839,a2899,t8tjg,top asus 13.3 2 1 touchscreen fhd convertible 7th intel core i5 7200 6gb ddr4 1tb hdd 802.11ac hdmi windows 10 t8tjg,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5840,a29,sx3 00001,microsoft surface book 13.5 i5 256gb multi touch 2 1 sx3 00001 windows 10,w19,su3 00001,microsoft surface 4 12.3 4gb 128gb intel core m3 su3 00001 windows
5841,a290,t8tjg,2017 dell inspiron 15.6 hd intel dual core i3 7100u 2.4ghz 8gb 128gb ssd hdmi 3 1 maxxaudio win 10 t8tjg windows 64 bit,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5842,a2901,w2l56ua,hp pavilion 15.6 hd touchscreen intel core i5 8gb 1tb hdd windows 10 15 au057cl w2l56ua,w1177,,hp pavilion pc intel core i3 7100u 8gb ddr4 1tb hdd 15.6 hd touchscreen windows 10 
5843,a2901,w2l56ua,hp pavilion 15.6 hd touchscreen intel core i5 8gb 1tb hdd windows 10 15 au057cl w2l56ua,w953,,hp pavilion pc intel core i3 7100u 8gb ddr4 1tb hdd 15.6 hd touchscreen windows 10 
5844,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w1740,nx.ge8aa.003,acer chromebook 14 for work cp5 471 581n 14 core i5 6200u 8 gb 32 gb ssd us nx.ge8aa.003
5845,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w1773,nx.gm9aa.003,chromebook 11 n7 c731t c0x8 celeron n3060 4gb 32gb 11.6 chrome multi touch acer nx.gm9aa.003
5846,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w1827,nx.ge8aa.003,refurbished acer nx.ge8aa.003 chromebook 14 2.3 ghz 8gb 32gb ssd os
5847,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w1849,nx.ge8aa.003,acer cp5 471 581n 14 [comfyview plane switching [ips] technology] chromebook intel core i5 i5 6200u dual core [2 core] 2.30 ghz 8 gb lpddr3 32 gb nx ge8aa 003 nx.ge8aa.003 microsoft windows
5848,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w2168,nx.glbaa.001,acer aspire e15 e5 575 74rc 15.6 full hd screenintel core i7 7500u 8gb ddr4 1tb windows 10 steel nx.glbaa.001
5849,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w2270,nx.gqjaa.003,swift 3 sf314 52 50t6 i5 8250u 4gb 256gb windows 10 acer nx.gqjaa.003
5850,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w2674,nx.gmuaa.003,refurbished acer 15.6 amd a9 dual core 2.9ghz 8 gb 1 tb hdd windows 10 e5 523 99mc nx.gmuaa.003
5851,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w614,nx.gl4aa.003,acer cb5 312t k40u 13.3 multitouch chromebook chrome mediatek m8173c quad core 4gb 64gb emmc nx.gl4aa.003
5852,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w662,nx.gr7aa.003,acer spin 5 touchscreen 2 1 intel core 8th gen i5 1080p 13.3 touchscreen touch 8gb 256gb ssd tablet pc sp513 52n 552k nx.gr7aa.003 microsoft windows windows
5853,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w695,nx.g55aa.003,acer chromebook r 11 c738t c5r6 11.6 celeron n3150 4 gb 32 gb ssd us nx.g55aa.003
5854,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w709,nx.gp6aa.003,acer touch c771t 56g3 nx.gp6aa.003 11.6 inches chromebook 11 chrome os
5855,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w763,nx.g8saa.003,acer aspire r 13 13.3 w intel i5 6200u 8gb & 256gb ssd nx.g8saa.003 windows 10
5856,a2906,nx.glbaa.003,acer 15.6 intel core i7 3.5ghz 8gb 1tb hdd windows 10 nx.glbaa.003 home,w901,nx.g55aa.003,acer c738t c5r6 11.6 touchscreen [in plane switching [ips] technology] chromebook intel celeron n3150 quad core [4 core] 1.60 ghz 4 gb ddr3l sdram intel hd ddr3l nx g55aa 003 nx.g55aa.003 os
5857,a291,we721032,msi we72 7rj 1032us ips level 17.3 nvidia quadro m2200 i7 7700hq 32gb 512gb m.2 sata windows 10 we721032,w2538,we721032,msi we72 7rj we721032 windows 10 multi language 
5858,a2910,0mgvf,dell xps 13 9360 13.3 7th gen intel core i5 7200u 8gb 128 gb ssd machined win 10 0mgvf windows,w2464,6w3dr,dell xps 13 9360 13.3 core i5 7200u 8 gb 128 gb ssd 6w3dr windows 10
5859,a2918,20bv000cus,lenovo thinkpad t450 20bv000cus 14 2.30 ghz intel core i5 5300u 4 gb 500 gb hdd windows 7 professional,w2718,20bv0009us,lenovo thinkpad t450 20bv core i5 5300u 2.3 ghz windows 7 windows 8.1 downgrad 20bv0009us
5860,a2918,20bv000cus,lenovo thinkpad t450 20bv000cus 14 2.30 ghz intel core i5 5300u 4 gb 500 gb hdd windows 7 professional,w2735,20bv0002us,lenovo thinkpad t450 20bv0002us 14 windows 7
5861,a2918,20bv000cus,lenovo thinkpad t450 20bv000cus 14 2.30 ghz intel core i5 5300u 4 gb 500 gb hdd windows 7 professional,w2765,20bv0065us,lenovo thinkpad t450 14 core i5 5300u 8 gb 256 gb ssd 20bv0065us windows 7
5862,a2918,20bv000cus,lenovo thinkpad t450 20bv000cus 14 2.30 ghz intel core i5 5300u 4 gb 500 gb hdd windows 7 professional,w3017,20jf000cus,lenovo thinkpad x1 yoga 20jf000cus 14 touchscreen lcd 2 1 20jf000cus windows 10 edition
5863,a292,1.91e 11,hp 15 ay103dx15.6 hd touchscreen 7th gen intel kaby lake dual core i5 7200u 2.5ghz 8gb ddr4 1tb hdd usb 3.1 hdmi rj 45 windows 10 1.91e 11,w146,1.91e 11,acer cb5 132t c9kk r 11 2 1 11.6 touch chromebook tablet celeron 4gb 32gb 1.91e 11 os
5864,a2921,t8tjg,dell inspiron 15 7000 series 2 1 15.6 full hd touch 8th gen intel core i7 8550u 4.0 ghz 16gb ddr4 1tb ssd intel uhd 620 windows 10 era t8tjg professional,w685,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
5865,a2922,thinkpad p51s,lenovo thinkpad p51s windows 7 core i7 7500u 32gb 512gb ssd 15.6 4k uhd 3840x2160 ips ir cam nvidia quadro m520m thinkpad,w2599,thinkpad,refurbished lenovo thinkpad t430 i5 2.6ghz 8gb 240ssd windows 10 64 cam 
5866,a2931,nx.m4uaa.001,acer s3 391 6046 13.3 intel core i3 2367m 4gb 320gb hdd 20gb ssd windows 8 nx.m4uaa.001,w2302,nx.gsuaa.001,acer aspire 5 a517 51 33q4 17.3 1600x900 i3 6006u 8gb 1tb win10 nx.gsuaa.001 windows
5867,a2931,nx.m4uaa.001,acer s3 391 6046 13.3 intel core i3 2367m 4gb 320gb hdd 20gb ssd windows 8 nx.m4uaa.001,w238,nx.m93aa.001,refurbished acer 11.6 intel pentium 1.10 ghz 4 gb 60 gb ssd windows 8 p3 131 21294g06as nx.m93aa.001 microsoft
5868,a2931,nx.m4uaa.001,acer s3 391 6046 13.3 intel core i3 2367m 4gb 320gb hdd 20gb ssd windows 8 nx.m4uaa.001,w3501,nx.m42aa.001,acer 11.6 aspire s7 s7 191 6640 pc intel core i5 3317u window 8 nx.m42aa.001 windows
5869,a2931,nx.m4uaa.001,acer s3 391 6046 13.3 intel core i3 2367m 4gb 320gb hdd 20gb ssd windows 8 nx.m4uaa.001,w3502,nx.m4uaa.001,acer 13.3 s3 391 6046 pc intel core i3 2367m windows 8 nx.m4uaa.001 microsoft
