_id,ltable_id,rtable_id,ltable_model,ltable_extended_title,rtable_model,rtable_extended_title
6576,a581,w3359,20f90038us,lenovo thinkpad t460s 20f9 0038us intel core i5 6300u 8gb 256gb ssd win10 pro64 20f90038us windows,20bs0038us,lenovo thinkpad x1 carbon 14 core i7 5600u 8 gb 256 gb ssd 20bs0038us microsoft windows
6577,a586,w2137,kwg13,dell kwg13 latitude 3480 14 hd intel core i5 7200u 4gb ddr4 500gb windows 10 ,lati3580xn8kf,dell latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati3580xn8kf
6578,a586,w2237,kwg13,dell kwg13 latitude 3480 14 hd intel core i5 7200u 4gb ddr4 500gb windows 10 ,lati3480f7ypc,dell latitude 3480 14 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati3480f7ypc
6579,a586,w2252,kwg13,dell kwg13 latitude 3480 14 hd intel core i5 7200u 4gb ddr4 500gb windows 10 ,lati35806fc0d,dell latitude 3580 15.6 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati35806fc0d
6580,a586,w2469,kwg13,dell kwg13 latitude 3480 14 hd intel core i5 7200u 4gb ddr4 500gb windows 10 ,lati34802jvjk,dell latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati34802jvjk
6581,a586,w2472,kwg13,dell kwg13 latitude 3480 14 hd intel core i5 7200u 4gb ddr4 500gb windows 10 ,lati3480xpmm1,dell latitude 3480 14 hd intel core i5 7200u 8gb ddr4 500gb windows 10 lati3480xpmm1
6582,a589,w3583,mnqg2ll a,apple macbook mnqg2ll a 13 touch bar 2.9ghz dual core intel core i5 512gb retina sierra,mlh12ll a,apple macbook 13 touch bar 2.9ghz dual core intel core i5 256gb retina space mlh12ll a non retail packaging 
6583,a589,w3600,mnqg2ll a,apple macbook mnqg2ll a 13 touch bar 2.9ghz dual core intel core i5 512gb retina sierra,,apple macbook mnqf2ll a 13 touch bar 2.9ghz dual core intel core i5 512gb retina space padded case for macbook microfiber cloth bundle 
6584,a592,w1357,gl753vd ds71,asus rog strix gl753vd 17.3 gtx 1050 4gb intel core i7 7700hq 16gb ddr4 1tb 7200rpm hdd rgb asus gl753vd ds71 windows,gl553ve ds74,asus rog strix gl553ve 15.6 gtx 1050ti 4gb intel core i7 7700hq 16gb ddr4 256gb ssd 1tb 7200rpm hdd rgb gl553ve ds74 windows 64bit 
6585,a592,w1358,gl753vd ds71,asus rog strix gl753vd 17.3 gtx 1050 4gb intel core i7 7700hq 16gb ddr4 1tb 7200rpm hdd rgb asus gl753vd ds71 windows,gl753vd ds71,gl753vd ds71 i7 7700hq 16gb 1tb 17.3in no touch w10 asus windows
6586,a592,w1360,gl753vd ds71,asus rog strix gl753vd 17.3 gtx 1050 4gb intel core i7 7700hq 16gb ddr4 1tb 7200rpm hdd rgb asus gl753vd ds71 windows,gl553vd,asus rog strix gl553vd 15.6 gtx 1050 4gb intel core i7 7700hq 16gb ddr4 1tb 7200rpm hdd rgb gl553vd windows 64bit 
6587,a593,w1726,c201pa ds02 lg,asus c201 11.6 chromebook rockchip 4 gb 16gb ssd lotus asus c201pa ds02 lg,c201pa ds02,c201pa ds02 11.6in 1.8g 4gb 16gb no touch chrome navy asus chrome
6588,a595,w685,t8tjg,hp pavilion 15.6 intel dual core i7 7500u 3.50 ghz 6gb sdram 1tb hdd rw windows 10 t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6589,a597,w2322,dell,2018 dell inspiron 15 7000 7567 15.6 fhd intel core i5 7300hq 2.5ghz 32gb 256gb ssd 1tb hdd nvidia gtx 1050 ti 4gb windows 10 computers dell,dell,refurbished dell e7240 256gb solid state 16gb core i7 2.1ghz windows 10 grade b 
6590,a597,w2701,dell,2018 dell inspiron 15 7000 7567 15.6 fhd intel core i5 7300hq 2.5ghz 32gb 256gb ssd 1tb hdd nvidia gtx 1050 ti 4gb windows 10 computers dell,dell,refurbished dell latitude e5440 intel core i5 1.9ghz 8gb 320gb rom windows 10 
6591,a597,w4377,dell,2018 dell inspiron 15 7000 7567 15.6 fhd intel core i5 7300hq 2.5ghz 32gb 256gb ssd 1tb hdd nvidia gtx 1050 ti 4gb windows 10 computers dell,dell,refurbished dell latitude e6410 w7 14.1 intel i5 520m dual core 2.4ghz 4gb 160gb dvdâ±rw intel microsoft windows
6592,a6,w1694,xe500c13 k04us,samsung chromebook 3 11.6 4gb 16gb emmc chromebook xe500c13 k04us os,xe500c13 k04us,samsung 11.6 chromebook 3 4gb 16gb ssd xe500c13 k04us os
6593,a60,w2235,sf315 51 518s,acer swift 3 8th gen intel core i5 8250u 15.6 full hd 8gb ddr4 256gb ssd windows 10 sf315 51 518s ,nx.gsjaa.001,acer swift 3 15.6 full hd 8th gen intel core i5 8250u nvidia geforce mx150 8gb ddr4 256gb ssd windows 10 sf315 51g 51ce nx.gsjaa.001 microsoft
6594,a600,w1762,d44pv,dell chromebook 11 3180 d44pv 11.6 ,d44pv,chromebook 3180 11.6in non tch celeron n3060 2gb 16gb 1yr mi dell d44pv chrome
6595,a601,w1367,t8tjg,dell inspiron 7000 15.6 full hd pc intel core i7 6700hq nvidia geforce gtx 960m 4 gb gddr5 16gb 128 gb ssd 1 tb hdd windows 10 t8tjg,i7559 3763blk,dell inspiron 15.6 fhd intel core i7 6700hq 3.5 ghz nvidia geforce gtx 960m 4gb gddr5 graphic 16gb ddr3 hd 1tb hd i7559 3763blk windows 10
6596,a601,w685,t8tjg,dell inspiron 7000 15.6 full hd pc intel core i7 6700hq nvidia geforce gtx 960m 4 gb gddr5 16gb 128 gb ssd 1 tb hdd windows 10 t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6597,a605,w860,15 cb010nr,hp pavilion power 15 intel core i5 7300hq nvidia geforce gtx 1050 12gb 1tb windows 10 15 cb010nr ,15 br010nr,hp 15 br010nr 15.6 fhd touchscreen i5 7500u 8gb 1tb win10 15 br010nr windows
6598,a608,w685,t8tjg,2017 dell inspiron 7000 15.6 fhd intel quad core i7 6700hq 2.6ghz 16gb 1tb hdd 8gb ssd nvidia geforce gtx 960m 4gb maxxaudio hdmi win 10 t8tjg windows 64 bit,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6599,a61,w2636,gl72m 7rdx 800,msi gl72m 7rdx 800 17.3 i7 7700hq gtx 1050 2g 8gb 128gb ssd 1tb steelseries kb windows home,gl72m 7rdx,msi gl72m 7rdx 17.3 i7 7700hq 16gb 128gb ssd 1tb gtx 1050 gl72m 7rdx microsoft windows windows
6600,a611,w3592,mll42ll a,apple macbook mll42ll a 13.3 2.0ghz dual core intel core i5 256gb retina space sierra,mll42ll a,apple 13 macbook mll42ll a macbook x 10.12 sierra
6601,a615,w685,t8tjg,rugged 2 1 tablet flex10a windows 10 mobiledemand lc t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6602,a619,w685,t8tjg,2017 hp pc 15.6 hd 8th gen intel i5 8250 quad core 12gb ddr4 2tb hdd rw hdmi 802.11ac windows 10 purple t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6603,a62,w685,t8tjg,2018 dell inspiron 13 5000 2 1 13.3 full hd touchscreen pc intel core i7 8550u quad core 8gb ddr4 256gb ssd 2 usb 3.1 windows 10 t8tjg,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6604,a623,w2989,20l50010us,lenovo 20l50010us thinkpad t480 20l5 core i7 8650u 1.9 ghz win 10 16 gb 512 gb ssd tcg opal encryption unknown,20hb0010us,lenovo thinkpad p51s 15.6 core i5 7300u 8 gb 512 gb ssd 20hb0010us windows 10 
6605,a627,w2546,1jd35ut#aba,hp zbook 15 g4 1jd35ut#aba 15 fhd intel i7 7820hq 2.9ghz 512gb ssd 16gb nvidia quadro thunderbolt 3 windows 10 64 unknown,1jd32ut#aba,hp zbook 15 g4 15.6 core i7 7700hq 8 gb 1 tb hdd us 1jd32ut#aba windows 10
6606,a627,w644,1jd35ut#aba,hp zbook 15 g4 1jd35ut#aba 15 fhd intel i7 7820hq 2.9ghz 512gb ssd 16gb nvidia quadro thunderbolt 3 windows 10 64 unknown,1bs35ut#aba,hp zbook 15u g4 15.6 core i7 7500u 16 gb 512 gb ssd 1bs35ut#aba windows 10
6607,a629,w266,i5368 1692gry,dell i5368 1692gry 13.3 fhd 2 1 intel core i3 6100u 2.3ghz 4 gb 1 tb hdd windows 10 ,i5368 4071gry pb rc,refurbished dell i5368 4071gry 13.3 fhd 2 1 intel core i5 6200u 2.3ghz 4 gb 128 gb sdd windows 10 i5368 4071gry pb rc
6608,a629,w280,i5368 1692gry,dell i5368 1692gry 13.3 fhd 2 1 intel core i3 6100u 2.3ghz 4 gb 1 tb hdd windows 10 ,i5368 10025gry,dell inspiron i5368 10025gry 2 1 pc intel core i5368 10025gry windows edition
6609,a629,w36,i5368 1692gry,dell i5368 1692gry 13.3 fhd 2 1 intel core i3 6100u 2.3ghz 4 gb 1 tb hdd windows 10 ,i5368 1692gry,refurbished dell i5368 1692gry 13.3 fhd 2 1 intel core i3 6100u 2.3ghz 4 gb 1 tb hdd windows 10 i5368 1692gry
6610,a63,w1755,c213sa ys02,asus chromebook flip c213sa ys02 11.6 ruggedized & spill proof touchscreen intel dual core apollo lake n3350 4gb ddr4 32gb usb c supports android apps asus,c202sa ys02,c202sa ys02 n3060 1.6g 4gb 16gb 11.6in chrome asus chrome
6611,a63,w1958,c213sa ys02,asus chromebook flip c213sa ys02 11.6 ruggedized & spill proof touchscreen intel dual core apollo lake n3350 4gb ddr4 32gb usb c supports android apps asus,c213sa ys02,asus chromebook flip c213sa ys02 11.6 intel celeron n3350 1.1ghz 4gb lpddr4 32gb emmc tpm usb3.1 chrome c213sa ys02
6612,a63,w21,c213sa ys02,asus chromebook flip c213sa ys02 11.6 ruggedized & spill proof touchscreen intel dual core apollo lake n3350 4gb ddr4 32gb usb c supports android apps asus,c213sa ys02,asus chromebook flip c213sa ys02 11.6 2 1 intel celeron n3350 dual core 4gb 32gb asus c213sa ys02 os
6613,a63,w781,c213sa ys02,asus chromebook flip c213sa ys02 11.6 ruggedized & spill proof touchscreen intel dual core apollo lake n3350 4gb ddr4 32gb usb c supports android apps asus,c213sa ys02 s,asus c213sa ys02 s chromebook celeron n3350 4gb asus os
6614,a631,w1366,i3567 5664blk pus,2018 dell inspiron 15 15.6 intel core i5 7200u 2.5ghz 8gb ddr4 256gb ssd maxxaudio sound intel hd 620 hd windows 10 i3567 5664blk pus,i7567 5000blk pus,dell inspiron 15.6 intel core i5 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus pc i7567 5000blk pus microsoft windows
6615,a631,w613,i3567 5664blk pus,2018 dell inspiron 15 15.6 intel core i5 7200u 2.5ghz 8gb ddr4 256gb ssd maxxaudio sound intel hd 620 hd windows 10 i3567 5664blk pus,i3567 5664blk pus,dell inspiron 15 3567 core i5 7200u 2.5 ghz win 10 8 gb 2 tb hdd 15.6 touchscreen 1366 x 768 hd hd 620 1 dell mail service i3567 5664blk pus microsoft windows
6616,a631,w653,i3567 5664blk pus,2018 dell inspiron 15 15.6 intel core i5 7200u 2.5ghz 8gb ddr4 256gb ssd maxxaudio sound intel hd 620 hd windows 10 i3567 5664blk pus,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
6617,a631,w711,i3567 5664blk pus,2018 dell inspiron 15 15.6 intel core i5 7200u 2.5ghz 8gb ddr4 256gb ssd maxxaudio sound intel hd 620 hd windows 10 i3567 5664blk pus,,2018 dell inspiron 15.6 hd touchscreen intel dual core i5 7200u 2.5ghz 8gb ddr4 2tb hdd maxxaudio hdmi 3 1 windows 10 
6618,a632,w692,6txj4,dell chromebook 13 3380 6txj4 13.3 ,6txj4,dell 13 3380 chromebook intel celeron 3855u 4gb 16gb ssd 6txj4
6619,a633,w1404,20en001sus,lenovo thinkpad p50 15.6 2.8 ghz intel xeon 16gb 256gb m.2 ssd nvidia quadro m2000m 4gb windows 7 20en001sus professional,20en0013us,lenovo thinkpad p50 15.6 core i7 6700hq 8 gb 500 gb hdd 20en0013us windows 10
6620,a634,w1429,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6621,a634,w1448,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6622,a634,w1455,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6623,a634,w1509,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6624,a634,w1558,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 2tb hdd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6625,a634,w1559,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6626,a634,w1578,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6627,a634,w1610,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6628,a634,w1614,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6629,a634,w1630,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6630,a634,w794,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 8gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6631,a634,w979,hp pavilion,2018 hp pavilion 14 wled hd intel dual core i5 7200u 3.1ghz 12gb ddr4 1tb hdd b&o 802.11ac hdmi usb c win 10 windows 64 bit,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6632,a636,w2599,thinkpad x1 20gg tablet,lenovo thinkpad x1 2 1 tablet 12 2160x1440 ips fhd touchscreen intel core m7 6y75 256gb ssd 8gb detachable keys only 1.7lbs windows 10 20gg,thinkpad,refurbished lenovo thinkpad t430 i5 2.6ghz 8gb 240ssd windows 10 64 cam 
6633,a639,w1248,cf31i526ghz8gb1tbtouchnew,panasonic rugged cf 31 toughbook 13.1 touchscreen i5 2.4ghz 1tb hdd 8gb windows 7 ms office cd rw custom refurb quality computers cf31i526ghz8gb1tbtouchnew professional,,refurbished panasonic rugged cf 31 toughbook 13.1 touchscreen i5 2.4ghz 1tb hdd 8gb windows 7 cd rw custom refurb hp microsoft
6634,a64,w634,j9148a,hp 15.6 hd touchscreen intel core i3 7100u 2.40 ghz 8 gb ddr4 1 tb hdd hdmi hd win 10 hp j9148a windows,,top dell inspiron 15.6 touchscreen 7th intel core i3 7100u 2.4ghz 8 gb ddr4 1 tb hdd hdmi rw hdmi web camera windows
6635,a64,w714,j9148a,hp 15.6 hd touchscreen intel core i3 7100u 2.40 ghz 8 gb ddr4 1 tb hdd hdmi hd win 10 hp j9148a windows,,2018 hp 15.6 touchscreen hd intel dual core i3 7100u 2.40ghz 8gb ddr4 1tb hdd hdmi hd 620 rw 8 hours battery win 10 windows
6636,a640,w685,t8tjg,2018 lenovo ideapad 320 15.6 hd backlight intel celeron n3350 2.4ghz 8gb ddr3 1tb hdd 802.11ac hdmi 4 1 usb 3.0 win 10 plum purple ideapad t8tjg windows 64 bit,t8tjg,dell chromebook 11 3189 11.6 celeron n3060 4 gb 64 gb ssd t8tjg os
6637,a646,w3488,np900x3t k02us,samsung np900x3t k02us 9 13.3 titan windows 10 home,np900x4c a06us,samsung 15 series 9 np900x4c pc intel core i5 3317u windows 8 np900x4c a06us
6638,a647,w666,hp,2018 hp 15.6 touchscreen quad core pentium n3710 1.6ghz 4gb 256gb ssd intel hd hd super windows 10 ,,hp 15.6 hd touchscreen pc intel pentium n3710 quad core 1.60 ghz 4gb 500gb hdd windows 10 
6639,a648,w41,tp200sa dh01t bl,asus transformer book tp200sa dh01t bl 11.6 lightweight 2 1 full hd touchscreen intel celeron 4gb 32gb emmc windows 10 asus,tp200sa dh01t bl,asus vivobook tp200sa dh01t bl 11.6 lightweight 2 1 hd touchscreen intel celeron 2.48 ghz 4gb 32gb emmc windows 10 tp200sa dh01t bl microsoft
6640,a650,w1429,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen intel i7 quad core 32gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6641,a650,w1448,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6642,a650,w1455,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 16gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6643,a650,w1509,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 512gb ssd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6644,a650,w1558,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t uhd 4k touchscreen i7 quad core 16gb nvidia geforce 960m 2tb hdd 15.6 uhd 3840 x 2160 touchscreen windows 10 t9y85av 
6645,a650,w1559,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 128gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6646,a650,w1578,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6647,a650,w1610,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 16gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6648,a650,w1614,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6649,a650,w1630,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t t9y85av,hp pavilion 15t full hd touchscreen intel i7 quad core 32gb nvidia geforce 960m 2tb hdd 1tb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 t9y85av 
6650,a650,w794,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 8gb 512gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6651,a650,w979,hp pavilion 17.3 nontouch i7,2018 hp 17.3 hd 1600x900 pc 7th gen intel core i7 7500u 3.5ghz 8gb ddr4 sdram 2tb hdd rw hdmi windows 10 pavilion nontouch,hp pavilion 15t,2016 hp pavilion 15t 15.6 fhd touchscreen intel i5 32gb 240gb ssd 15.6 fhd 1920 x 1080 touchscreen windows 10 microsoft
6652,a651,w1413,,acer aspire a515 51g 5536 intel core i5 7th gen 7200u 2.50 ghz 8 gb ddr4 1 tb hdd nvidia geforce 940mx 15.6 windows 10 ,nx.gdzaa.004,acer aspire e5 575g 562t 15.6 intel core i5 7th gen 7200u 2.50 ghz nvidia geforce gtx 950m 8 gb ddr4 128 gb ssd 1 tb hdd windows 10 pc nx.gdzaa.004 microsoft
6653,a654,w732,np900x5t k01us,samsung np900x5t k01us 9 15 titan windows 10 home,np940x3l k01us,samsung ativ book 9 spin 940x3l flip core i7 6500u 2.5 ghz windows 10 8 gb 256 gb ssd 13.3 touchscreen 3200 x 1800 qhd hd 520 wi fi pure np940x3l k01us microsoft
6654,a656,w2137,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati3580xn8kf,dell latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati3580xn8kf
6655,a656,w2237,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati3480f7ypc,dell latitude 3480 14 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati3480f7ypc
6656,a656,w2252,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati35806fc0d,dell latitude 3580 15.6 hd intel core i3 6006u 4gb ddr4 500gb windows 10 lati35806fc0d
6657,a656,w2341,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati3580hpm4g,dell latitude 3580 15.6 fhd intel core i7 7500u 8gb ddr4 500gb windows 10 lati3580hpm4g
6658,a656,w2469,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati34802jvjk,dell latitude 3480 14 hd intel core i3 7100u 4gb ddr4 500gb windows 10 lati34802jvjk
6659,a656,w2472,xn8kf,dell xn8kf latitude 3580 15.6 hd intel core i3 7100u 4gb ddr4 500gb windows 10 ,lati3480xpmm1,dell latitude 3480 14 hd intel core i5 7200u 8gb ddr4 500gb windows 10 lati3480xpmm1
6660,a66,w1361,i7577 7425blk pus,dell i7577 7425blk pus inspiron uhd 7th gen intel core i7 gtx 1060 6gb 16gb 128gb ssd 1tb hdd 15.6 windows,i7577 5241blk,dell inspiron 15 7577 15.6 intel core i5 7300hq 8gb 128gb solid state 1tb hdd nvidia® geforce® gtx 1060 i7577 5241blk windows
6661,a66,w1366,i7577 7425blk pus,dell i7577 7425blk pus inspiron uhd 7th gen intel core i7 gtx 1060 6gb 16gb 128gb ssd 1tb hdd 15.6 windows,i7567 5000blk pus,dell inspiron 15.6 intel core i5 8gb nvidia geforce gtx 1050 1tb 8gb hybrid i7567 5000blk pus pc i7567 5000blk pus microsoft windows
6662,a66,w1382,i7577 7425blk pus,dell i7577 7425blk pus inspiron uhd 7th gen intel core i7 gtx 1060 6gb 16gb 128gb ssd 1tb hdd 15.6 windows,i7577 7289blk,dell inspiron 15 7577 15.6 4k i7577 7289blk windows 10
6663,a66,w2310,i7577 7425blk pus,dell i7577 7425blk pus inspiron uhd 7th gen intel core i7 gtx 1060 6gb 16gb 128gb ssd 1tb hdd 15.6 windows,i7577 5258blk pus,dell inspiron 15 core i5 7300hq gtx 1060 6gb 128gb ssd 1tb hdd 8gb 15.6 full hd i7577 5258blk pus windows
